"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1978",14.4202463493047,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1979",18.1281509467225,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1980",19.1755175958103,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1981",19.5011234243497,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1982",18.7591805726455,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1983",25.211607875543,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1984",31.0161178387904,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1985",30.7679803339708,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1986",27.6100025769749,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1987",28.0074357009055,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1988",27.7700453647751,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1989",24.7619909894129,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1990",21.0844733242134,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1991",21.0381988431619,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1992",19.1909306287397,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1993",17.7599856457642,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1994",17.5086354062101,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1995",18.3492083591812,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1996",19.1744297539166,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1997",18.9970419797928,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1998",18.6818679338106,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1999",18.0986549634801,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2000",18.2963491453797,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2001",19.1718774087408,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2002",18.8292084187237,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2003",18.6244914665793,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2004",17.6976231581224,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2005",17.7267808812835,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2006",18.1772031706304,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2007",18.5275432707979,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2008",18.7158494672707,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2009",20.5786507933469,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2010",19.1831716581248,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2011",19.3203990162307,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2012",19.6043992625637,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2013",19.8160717067764,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2014",19.7230251550357,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2015",19.8360532778981,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2016",19.2578668492131,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2017",19.890177839515,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2018",19.3563397422267,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1994",18.4271754304328,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1995",29.1442250149611,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1996",24.8637939574047,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1997",27.4987053340238,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1998",30.293971101146,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1999",29.1735995562951,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2000",25.8375724529264,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2001",23.3310064522022,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2002",19.2131723700492,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2003",24.5470964917082,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2004",27.8930528581584,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2005",25.5295061040244,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2006",27.9636636514844,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2007",27.2456825538187,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2008",24.3227529979009,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2009",21.6810131113077,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2010",25.4463757471112,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2011",26.2558504871444,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2012",24.9125091629393,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2013",24.5928924403852,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2014",27.2021202803429,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2015",29.2154463151361,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2016",32.2886809062047,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2017",33.4254343612173,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2018",28.8987448132482,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2019",25.1328403692699,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2020",24.5320990392762,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1983",64.7862099843295,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1984",67.6217147781129,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1985",68.9298561151079,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1986",69.5856662933931,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1987",73.5052487448654,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1988",76.1672652642381,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1989",75.4418604651163,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1990",68.5291997116078,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1991",62.8997093023256,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1992",59.0539541759054,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1993",52.9608259945339,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1994",58.2707351253663,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1995",62.3710154112188,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1996",61.2546766633586,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1997",60.5293648014418,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1998",61.6601722534761,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1999",60.5014291615066,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2000",54.2166017088512,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2001",48.4347207138084,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2002",48.7653968713745,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2003",45.3465081071973,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2004",49.0284381071044,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2005",51.7092137219187,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2006",51.2077409440248,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2007",50.3634181689049,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2008",47.5513690067097,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2009",44.1945326880226,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2010",48.7713646081492,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2011",48.3131593340858,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2012",44.6905501277487,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2013",46.0450270487679,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2014",49.9359430604917,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2015",51.7347067110669,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2016",51.6139006933752,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2017",48.7943091964919,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2018",48.6773860664732,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2019",43.5107151144508,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2020",41.6392766609548,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1976",2.4414763945032,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1977",3.33049719311223,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1978",5.00168221191939,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1979",4.73537601762387,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1980",4.81857423707906,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1981",5.57620815058221,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1982",6.93908426866217,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1983",11.9649410005793,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1984",11.9889659635797,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1985",12.1554823330691,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1986",10.6898494549632,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1987",10.7816943803043,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1988",8.750725186722,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1989",8.11865722924499,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1990",7.08802003831996,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1991",8.91376459464762,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1992",13.3816241256437,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1993",16.5039486985185,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1994",17.8124998993007,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1995",16.7198278449351,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1996",16.7376398153395,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1997",16.0673818762028,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1998",13.6453364337998,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1999",11.7078790837555,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2000",11.1891522380591,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2001",9.42641570133168,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2002",9.38897168393598,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2003",9.91404004454789,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2004",9.50257287514257,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2005",9.53974140886997,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2006",8.59307564555668,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2007",7.0641480268391,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2008",7.0343649562905,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2009",7.91416069785874,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2010",12.1453528033151,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2011",13.6076655398984,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2012",12.807619005455,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2013",12.9294965456005,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2014",12.9154496752549,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2015",11.5629670347765,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2016",11.7015567311613,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2017",12.103240847094,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2018",10.0740205476178,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2019",8.45739336165229,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2020",5.1393728552248,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1993",18.4944941323126,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1994",22.2979847462401,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1995",31.165207811215,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1996",31.2509607529892,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1997",30.5319593026201,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1998",31.2339013110414,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1999",37.0974597046132,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2000",48.7681097071671,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2001",52.7408620201618,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2002",50.7306378899457,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2003",49.9271722752386,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2004",51.8217956860255,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2005",53.5831016147129,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2006",55.2043208004442,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2007",53.3852517451896,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2008",50.2131483552589,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2009",31.1686332966358,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2010",43.3306202012556,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2011",41.5613934280061,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2012",43.4091240952995,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2013",44.9416031759313,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2014",44.5426050999003,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2015",48.3118568513511,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2016",43.2464528302013,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2017",35.9833041743798,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2018",31.7416558768664,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2019",30.2626266216064,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2020",22.257991415924,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1983",44.3222003929273,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1984",32.9087048832272,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1985",34.4324069712671,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1986",28.3282674772036,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1987",24.8638838475499,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1988",24.4762954796031,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1989",22.1282279608192,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1990",29.8947368421053,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1991",31.9214478244128,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1992",27.0145817344589,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1993",25.1960784313725,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1994",32.128497027904,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1995",27.9470103528894,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1996",26.5254005517433,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1997",27.1778359616163,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1998",26.9392964855487,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1999",20.479400942614,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2000",21.7383151005031,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2001",19.6911280060203,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2002",19.1145875742693,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2003",20.4230086005522,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2004",21.4643982346751,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2005",23.4218507131471,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2006",20.8180444665775,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2007",16.1381417453159,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2008",13.4968220895483,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2009",9.49462443791994,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2010",20.2099558093418,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2011",24.3696750927212,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2012",28.0190014389714,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2013",25.4682173949437,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2014",25.1631614430659,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2015",26.8948355423937,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2016",20.7428362011275,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2017",20.864936553904,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2018",19.411513142013,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2019",16.6137459505713,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2020",16.7251281003337,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1980",27,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1982",22.3004694835681,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1983",19.8405668733392,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1984",22.2862632084534,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1985",21.1267605633803,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1986",16.0245183887916,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1987",18.9697465249387,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1989",1.51515151515152,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1991",9.20502092050209,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1993",30.6026163414111,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1995",37.5690607734807,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1996",34.5454545454545,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1997",29.7752808988764,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1998",27.5,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1999",29.6,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2000",29.045643153527,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2001",26.1849976990336,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2002",24.3891603731675,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2003",24.7079964061096,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2004",23.4188817598533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2005",24.8792270531401,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2006",24.82088024565,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2007",22.9707344008835,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2008",18.1657848324515,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2009",16.628701594533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2010",23.6036036036036,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2011",22.6433430515063,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2012",21.6772927905836,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2013",21.1938916560833,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2014",23.076923257276,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2015",25.0805154547946,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2016",26.5670310387479,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2017",24.8628814577521,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2018",22.7557021082779,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2019",18.4881801275982,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2020",15.9032807406754,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1975",17.0670118816412,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1976",24.6625102194705,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1977",25.2096112114797,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1978",31.0351701779736,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1979",33.1033067542357,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1980",35.1255949079565,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1981",35.5186947614281,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1982",36.1619982445105,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1983",39.3477600866737,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1984",39.3148175524027,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1985",43.7430893903795,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1986",44.2185562213616,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1987",45.3119193055584,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1988",44.6209056782854,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1989",43.6717380906395,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1990",38.0764749531436,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1991",37.2502754750025,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1992",36.2369166709532,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1993",34.2395310893248,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1994",38.4590915163647,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1995",42.4628580650201,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1996",39.6149913668878,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1997",41.3950626212269,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1998",44.2204935677034,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1999",40.4420326672825,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2000",42.5555602184832,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2001",37.5904323573223,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2002",33.7608279061075,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2003",40.5400264758752,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2004",40.3265084170612,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2005",40.8293459749632,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2006",41.8254497292481,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2007",39.9462627177922,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2008",37.368283042694,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2009",35.0997532977145,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2010",40.0639314972884,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2011",41.1625984757296,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2012",40.3266524842623,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2013",40.4789779438116,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2014",42.6506447802615,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2015",42.810332386738,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2016",44.3914681587735,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2017",44.0315658977647,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2018",40.4071268557429,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2019",38.8331267111713,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2020",36.7497851718855,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1983",41.6480322003578,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1984",44.4766817107243,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1985",47.8296859640954,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1986",48.2675906183369,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1987",48.1506250321519,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1988",46.2091682679111,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1989",49.0906901120077,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1990",46.7623968328524,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1991",31.5540996242413,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1992",33.4574620452592,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1993",40.3082295269113,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1994",44.2701079361188,
